Rbv,Cbv,Rdv,Ldv,Cdv,Rav,ratio_Ldv_over_obs
0.38273492,0.10831537,0.055728998,1.0,0.34750313,0.60129666,3.3431869
0.45806977,0.1593199,0.40064743,1.0,0.38424894,0.42629847,2.7343554
0.32857355,0.13568248,0.41769156,1.0,0.38509813,0.614396,2.6575365
0.3829699,0.13408902,0.4023068,1.0,0.37657252,0.48004016,2.8153493
0.23313522,0.15977642,0.39522243,1.0,0.37863383,0.4042955,3.1825573
0.48736027,0.18072711,0.4579942,1.0,0.4157064,0.8072855,2.1284988
0.41634274,0.15714844,0.41219327,1.0,0.39088136,0.4253024,2.7748978
0.40563336,0.119794615,0.35368422,1.0,0.37980813,0.41558525,2.9859557
0.29586264,0.22127564,0.39218917,1.0,0.37745008,0.5001769,2.7980566
0.45272958,0.17390963,0.3954907,1.0,0.39268467,0.41491812,2.7326393
0.38271803,0.1385014,0.4208584,1.0,0.39236057,0.39884835,2.8846927
0.4681123,0.20631509,0.40747333,1.0,0.39366183,0.44142294,2.6082618
0.20925754,0.13020691,0.41832712,1.0,0.39827883,0.5209441,2.9814887
0.40574205,0.21016854,0.18884766,1.0,0.43467778,0.5994004,2.719111
0.45847803,0.20994027,0.40537217,1.0,0.38922942,0.37996176,2.712995
0.11390278,0.0878666,0.51147866,1.0,0.41689962,0.59403354,2.8999274
0.12534757,0.06397656,0.41333234,1.0,0.39625707,0.43845862,3.47857
0.43304256,0.16697662,0.088679574,1.0,0.38899794,0.40341434,3.375844
0.4838326,0.19144168,0.37358347,1.0,0.39323878,0.41765764,2.6885276
0.4885099,0.20792449,0.36336783,1.0,0.39500907,0.40644282,2.6863608
0.46711054,0.1911049,0.34789038,1.0,0.39691126,0.4160872,2.7486053
0.47102335,0.17297201,0.40854508,1.0,0.39524567,0.44597536,2.640248
0.4276255,0.20216879,0.41328397,1.0,0.40156758,0.39936644,2.7114787
0.3364976,0.122806676,0.41164595,1.0,0.3969788,0.3892608,3.017156
0.42705765,0.19620578,0.4067105,1.0,0.38793373,0.3805973,2.7800868
0.45712805,0.21995935,0.22257547,1.0,0.38888288,0.46959427,2.8439145
0.41862205,0.122775786,0.40610495,1.0,0.3786853,0.396129,2.903066
0.27876818,0.102315426,0.39627552,1.0,0.3740535,0.43615377,3.1494744
0.30901077,0.18567538,0.4063894,1.0,0.3870646,0.4608104,2.8588572
0.4114196,0.1660172,0.4154441,1.0,0.37810382,0.38820666,2.8422148
0.43264174,0.17233779,0.38893864,1.0,0.3773334,0.45523018,2.7375033
0.44856367,0.1532406,0.41027665,1.0,0.376567,0.42508456,2.756746
0.364449,0.1084696,0.40070558,1.0,0.38109368,0.42302665,2.9801915
0.38698778,0.107615575,0.2384035,1.0,0.38498247,0.39609522,3.3023252
0.36632153,0.14548832,0.3985334,1.0,0.378719,0.37954468,2.9965115
0.22474517,0.12283997,0.3751065,1.0,0.410114,0.71565586,2.7049525
0.48347765,0.20111719,0.23026663,1.0,0.36368573,0.52297026,2.775438
0.43735972,0.17154258,0.41323924,1.0,0.39682496,0.38125443,2.777437
0.40180296,0.20100166,0.4130249,1.0,0.39500004,0.43017426,2.7159097
0.42162052,0.21873562,0.18125267,1.0,0.3893226,0.4287505,3.049372
0.35530272,0.11914753,0.25533205,1.0,0.38677856,0.6870487,2.7722187
0.42318097,0.21127468,0.41103697,1.0,0.39763013,0.39198184,2.7246404
0.37305737,0.10876922,0.11605212,1.0,0.3640549,0.66439635,3.074407
0.42175564,0.222297,0.40818828,1.0,0.38819185,0.41337007,2.6971588
0.43421686,0.16502891,0.4072988,1.0,0.38613504,0.43102184,2.7416766
0.4931235,0.19337747,0.23503494,1.0,0.38761282,0.3743307,2.9700391
0.4005558,0.21612214,0.41509876,1.0,0.39893755,0.539877,2.5373096
0.41492316,0.13694069,0.40422118,1.0,0.39626634,0.3873272,2.874094
0.43519005,0.14192791,0.09968395,1.0,0.37135917,0.39658958,3.460805
0.5091584,0.23568991,0.4111187,1.0,0.40277323,0.5246319,2.3999553
0.37480864,0.20736186,0.41438517,1.0,0.39666018,0.51006275,2.6270459
0.2163742,0.10053385,0.39415345,1.0,0.3592976,0.5334568,3.117565
0.39412445,0.14269912,0.30283248,1.0,0.3909601,0.6105173,2.7157185
0.45748585,0.23565474,0.40557474,1.0,0.39189667,0.40614307,2.636081
0.15098278,0.065573215,0.38048518,1.0,0.38401422,0.40960643,3.59541
0.31934568,0.1143051,0.40037724,1.0,0.38307375,0.39779386,3.096175
0.49252105,0.21005303,0.48700842,1.0,0.4264297,0.652979,2.2036226
0.42266408,0.12296225,0.4038585,1.0,0.3837887,0.5916273,2.5975366
0.21758214,0.1243957,0.095878646,1.0,0.3844352,0.38608283,4.1377897
0.32322627,0.1813698,0.43042248,1.0,0.40305632,0.68899417,2.4666154
0.15664008,0.097269826,0.10142756,1.0,0.38383412,0.38389972,4.452077
0.3963192,0.15519245,0.41209173,1.0,0.38756397,0.41395828,2.8326595
0.40248898,0.10796267,0.40396535,1.0,0.38875714,0.39769536,2.939673
0.5060059,0.21270172,0.40225208,1.0,0.39752877,0.4803922,2.5013998
0.3043919,0.17474526,0.40325296,1.0,0.38566372,0.40100056,2.995708
0.3254561,0.18744962,0.38145065,1.0,0.3974959,0.38895622,2.974759
0.35631576,0.13092485,0.16435911,1.0,0.40076157,0.41829184,3.39985
0.484631,0.20216362,0.40749922,1.0,0.3913262,0.41841596,2.6260006
0.45310482,0.17162439,0.4016431,1.0,0.38041687,0.45347872,2.6877851
0.41516945,0.17591241,0.41321754,1.0,0.39671117,0.42069232,2.7446847
0.3848429,0.15307891,0.4125294,1.0,0.38171437,0.3775156,2.9245217
0.40271306,0.14341904,0.40205705,1.0,0.38747254,0.557348,2.6412966
0.4109671,0.13434723,0.24849056,1.0,0.3464327,0.43109992,3.1820028
0.45427912,0.18118638,0.41303748,1.0,0.39006594,0.54289365,2.5233886
0.3856592,0.13739859,0.40270475,1.0,0.38088885,0.4384173,2.8652167
0.363718,0.11833847,0.40114117,1.0,0.38577095,0.4037144,2.9892094
0.42310664,0.12083401,0.405681,1.0,0.3776729,0.41396683,2.8714814
0.473713,0.24312986,0.40444097,1.0,0.39936838,0.51728874,2.4534569
0.19589077,0.16871944,0.39996576,1.0,0.3670656,0.430106,3.2015417
0.21452476,0.16167773,0.40191478,1.0,0.38218018,0.44754392,3.109759
0.38940543,0.16137324,0.3847882,1.0,0.39660186,0.38263702,2.915782
0.50617826,0.233276,0.42508054,1.0,0.40420544,0.6288645,2.2752044
0.43893468,0.13201302,0.40334404,1.0,0.39148524,0.48944482,2.6950955
0.16047099,0.098898865,0.41304657,1.0,0.35804787,0.48956868,3.2894022
0.40502167,0.19326629,0.4179253,1.0,0.4005489,0.5178199,2.5845377
0.34217736,0.17612807,0.4046538,1.0,0.39117956,0.42507473,2.8748627
0.45471182,0.2240992,0.41026935,1.0,0.40174425,0.5104471,2.4984114
0.43584862,0.17736723,0.39312285,1.0,0.38877475,0.7780647,2.3007777
0.21044563,0.16294877,0.41184348,1.0,0.37754166,0.45367816,3.0931833
0.40715215,0.17630772,0.394747,1.0,0.4027011,0.3920316,2.820175
0.3770405,0.12420555,0.40199336,1.0,0.3770836,0.38561347,3.001315
0.44805348,0.1719982,0.37434086,1.0,0.42074534,0.61826205,2.4589357
0.16888517,0.076662295,0.30886617,1.0,0.37867618,0.43578237,3.6526418
0.44297045,0.13712433,0.4236677,1.0,0.39283082,0.38594592,2.8049874
0.41787082,0.12998597,0.39970157,1.0,0.38129967,0.43503067,2.8346457
0.3824505,0.21474218,0.40684387,1.0,0.39362764,0.5266757,2.5982938
0.4649638,0.19366449,0.40952757,1.0,0.3955582,0.49450183,2.5533445
0.35209545,0.15986067,0.429501,1.0,0.41003683,0.5504591,2.628877
0.42833146,0.11596096,0.4054857,1.0,0.3828439,0.4643463,2.7824643
0.18522176,0.118556604,0.43388665,1.0,0.37575418,0.50530416,3.0888538
0.16846266,0.09742326,0.3985289,1.0,0.3828978,0.4036835,3.4459085
0.42912015,0.11642309,0.40964696,1.0,0.38863182,0.52808607,2.6710715
0.22618529,0.09751466,0.4203162,1.0,0.3926023,0.39204526,3.2708304
0.45516932,0.14206347,0.41380692,1.0,0.38804,0.42413414,2.74241
0.122864015,0.08504285,0.40473494,1.0,0.38787642,0.3974177,3.5767019
0.32059327,0.1421567,0.3924996,1.0,0.36887407,0.49386463,2.9103808
0.4516081,0.13512895,0.41469267,1.0,0.388934,0.39993453,2.7928307
0.4199626,0.12037176,0.4014785,1.0,0.39197654,0.41016486,2.8670478
0.41008502,0.12721993,0.055766474,1.0,0.32283056,0.5318489,3.453633
0.3361917,0.1425961,0.40013814,1.0,0.3641825,0.48132145,2.899509
0.28314427,0.13739999,0.41559213,1.0,0.39172724,0.41863897,3.0367398
0.25170425,0.10105167,0.40639815,1.0,0.38298142,0.3872987,3.269183
0.43237284,0.13227856,0.40351474,1.0,0.38660315,0.43345505,2.7960699
0.39812356,0.15111437,0.06761737,1.0,0.38509354,0.42243898,3.51028
0.25952056,0.09897064,0.412134,1.0,0.3806103,0.41314173,3.19616
0.4068998,0.19346757,0.40535557,1.0,0.3817245,0.39517748,2.8048522
0.38253397,0.22356549,0.40737525,1.0,0.3856759,0.4035065,2.7736833
0.33169848,0.118541054,0.40560448,1.0,0.39525923,0.378989,3.067311
0.4240058,0.1647086,0.404577,1.0,0.3887048,0.41046596,2.7894592
0.18498263,0.112083234,0.41018817,1.0,0.3886307,0.39736208,3.3484082
0.370566,0.19026113,0.4006055,1.0,0.38674808,0.41389465,2.837563
0.33396673,0.1360865,0.39551932,1.0,0.38429183,0.39875734,3.0328364
0.20997605,0.084450714,0.40067288,1.0,0.3643747,0.46796376,3.273455
0.40514168,0.16436464,0.39884418,1.0,0.38573888,0.46391946,2.7502615
0.40583274,0.17923944,0.41352335,1.0,0.39522508,0.421567,2.754233
0.46409953,0.25696096,0.36613148,1.0,0.38328403,0.54651797,2.4789364
0.1648305,0.08366362,0.39982316,1.0,0.39597636,0.399781,3.4624248
0.3437379,0.10146145,0.39792216,1.0,0.35814473,0.46366712,3.003123
0.49705073,0.23714477,0.43949565,1.0,0.4083702,0.7368387,2.1561947
0.51867265,0.27133873,0.43100265,1.0,0.4107427,0.7893957,2.0651321
0.42780438,0.17537625,0.41680893,1.0,0.3805953,0.40188348,2.7739737
0.3036614,0.11754851,0.34337246,1.0,0.40090886,0.39015773,3.214093
0.25059915,0.10472351,0.4079037,1.0,0.38130113,0.38247502,3.2743886
0.10174722,0.07671292,0.48731533,1.0,0.40264758,0.5184944,3.1507628
0.49494737,0.22664773,0.40224046,1.0,0.39737597,0.46047404,2.5231047
0.32693836,0.17425537,0.27585337,1.0,0.39581463,0.41391283,3.1510463
0.47127253,0.17058037,0.41182458,1.0,0.38396615,0.42644575,2.6822746
0.30301002,0.18104082,0.40836167,1.0,0.39533603,0.46085146,2.8594303
0.23240799,0.09191497,0.39778006,1.0,0.3791356,0.39569756,3.3401556
0.26557988,0.109160736,0.39275736,1.0,0.36696002,0.39703548,3.2647872
0.1783146,0.08575167,0.46269664,1.0,0.40777224,0.549132,2.9697084
0.27956542,0.10221846,0.3759426,1.0,0.3850606,0.38781014,3.266699
0.46468982,0.16124105,0.41892603,1.0,0.39414752,0.38164338,2.7462752
0.43120414,0.19279222,0.22727129,1.0,0.39521968,0.49142805,2.8770099
0.48887366,0.20300007,0.23561372,1.0,0.40359995,0.39970818,2.888845
0.43501395,0.12963553,0.43417412,1.0,0.39707795,0.75588536,2.3236504
0.21462269,0.15882176,0.4032443,1.0,0.3902864,0.43628398,3.1186478
0.4550598,0.23889418,0.34261012,1.0,0.3985883,0.45973626,2.6386776
0.12848374,0.068449326,0.048329294,1.0,0.33820057,0.5666214,4.347507
0.50777435,0.20482054,0.44838095,1.0,0.40838447,0.7476967,2.1579099
0.41852057,0.2092362,0.406199,1.0,0.38484654,0.4157423,2.725472
0.31791377,0.13268214,0.40792686,1.0,0.3967966,0.45261458,2.9275138
0.30462298,0.15797077,0.39457896,1.0,0.3957892,0.4259897,2.978049
0.4045201,0.20240399,0.1125173,1.0,0.38419336,0.39364496,3.3393893
0.4615045,0.19834505,0.3495005,1.0,0.3931196,0.5191599,2.6019583
0.43871644,0.14145169,0.35339278,1.0,0.39967734,0.4647696,2.7808557
0.35848063,0.14835835,0.39798686,1.0,0.3833667,0.4746304,2.8363597
0.44575316,0.15350565,0.41377434,1.0,0.39196363,0.40607816,2.7607913
0.37849882,0.15359932,0.4134863,1.0,0.39277244,0.41891816,2.8453143
0.39995915,0.13114353,0.39857882,1.0,0.38035548,0.54802847,2.690971
0.41843227,0.16445288,0.4140641,1.0,0.39353016,0.38544512,2.815435
0.34762076,0.1948475,0.0535212,1.0,0.38343576,0.4144843,3.5870335
0.48208836,0.1894698,0.41902658,1.0,0.38612837,0.37909713,2.6942408
0.3894939,0.13060442,0.46189967,1.0,0.42615697,0.6987708,2.373126
0.43500084,0.13211568,0.41025925,1.0,0.38650936,0.47144848,2.7243004
0.20211402,0.12784496,0.057358842,1.0,0.3901152,0.390784,4.2800264
0.408243,0.2055387,0.40857,1.0,0.39836797,0.38261488,2.7726412
0.4205659,0.24210274,0.3971506,1.0,0.38779926,0.42075285,2.6761274
0.47006825,0.21768856,0.18610044,1.0,0.3863983,0.40420607,3.0039747
0.43212146,0.14242391,0.39050424,1.0,0.38620275,0.55472606,2.6233244
0.446015,0.12703647,0.39793324,1.0,0.39986035,0.38316885,2.8506045
0.42744127,0.23534794,0.38226628,1.0,0.3931337,0.5114032,2.5646384
0.4557835,0.1565138,0.39791825,1.0,0.39041373,0.37011755,2.8236673
0.37764546,0.11611908,0.39143762,1.0,0.36963657,0.44057965,2.9491246
0.33533242,0.15719348,0.41236123,1.0,0.38689277,0.4018307,2.9522727
0.3459334,0.16600822,0.42099735,1.0,0.40267432,0.51117283,2.7074063
0.38599852,0.13514164,0.408986,1.0,0.39480695,0.4000489,2.898581
0.3634938,0.19658454,0.28356248,1.0,0.39443815,0.41613874,3.0225768
0.43341148,0.22107036,0.40824187,1.0,0.38156086,0.42230427,2.6786833
0.41222087,0.18433203,0.15301476,1.0,0.39715806,0.45235348,3.1267993
0.2856412,0.13187219,0.3979365,1.0,0.37132087,0.4645989,3.0277898
0.41237697,0.15238227,0.3014594,1.0,0.3844394,0.5637449,2.7557275
0.44759163,0.19612935,0.4126942,1.0,0.38591552,0.40509045,2.7064753
0.47889566,0.23698334,0.41012165,1.0,0.3849907,0.41168323,2.6005442
0.35016957,0.19156405,0.41658935,1.0,0.39100215,0.52943814,2.6613252
0.4145031,0.208835,0.030667894,1.0,0.3952809,0.5949479,3.0409284
0.45661196,0.19723113,0.3913753,1.0,0.38973483,0.3749313,2.762607
0.43370965,0.16653125,0.39191267,1.0,0.37263077,0.45740557,2.7439513
0.36271134,0.13442336,0.40528822,1.0,0.3969288,0.38807917,2.9630842
0.15325928,0.07428832,0.362453,1.0,0.39134595,0.40944862,3.5950654
0.42060745,0.15291627,0.12502623,1.0,0.3873563,0.4964557,3.1598334
0.372707,0.21133952,0.4002539,1.0,0.392111,0.45273283,2.7335188
0.39845148,0.1749011,0.40580153,1.0,0.38881138,0.42608327,2.786992
0.22175725,0.09956753,0.28537574,1.0,0.3691381,0.45974824,3.4828959
0.20732708,0.09057291,0.4203721,1.0,0.38673636,0.47700933,3.1605206
0.50050724,0.2272188,0.14183095,1.0,0.40676114,0.57150096,2.7058926
0.41760045,0.16019543,0.41625413,1.0,0.37862647,0.39074105,2.8354034
0.3280848,0.13760357,0.41936803,1.0,0.4017874,0.39301828,2.976435
0.47983307,0.2131755,0.41400898,1.0,0.37660402,0.40879908,2.6421187
0.40612257,0.13022625,0.08212566,1.0,0.3927077,0.37514997,3.6066391
0.4923714,0.20778178,0.4121905,1.0,0.3936774,0.38920528,2.6382074
0.3476794,0.14067426,0.3012771,1.0,0.3998121,0.38795957,3.169768
0.39973497,0.20215552,0.40308532,1.0,0.38695756,0.4400495,2.729283
0.17188083,0.07449499,0.38767362,1.0,0.36786503,0.41044688,3.5401704
0.18444538,0.13954133,0.43341154,1.0,0.38555577,0.53337425,2.9827094
0.4242393,0.18669105,0.3794337,1.0,0.38219744,0.40936852,2.8059464
0.3241032,0.12486649,0.40135995,1.0,0.38930485,0.40666986,3.0371053
0.38784218,0.17307967,0.031465843,1.0,0.37653974,0.531262,3.3329127
0.32104775,0.15978146,0.32828966,1.0,0.39215168,0.43895784,3.048356
0.32683012,0.12435905,0.41591355,1.0,0.40161163,0.38847908,3.017149
0.4791226,0.20438722,0.37707117,1.0,0.38928327,0.41786754,2.677044
0.47137833,0.19445845,0.3251841,1.0,0.39363524,0.39426243,2.8106964
0.47974235,0.23796248,0.41403782,1.0,0.39551714,0.5161139,2.4469337
0.513464,0.2227276,0.41656792,1.0,0.39756456,0.5740268,2.35366
0.46219364,0.18565585,0.3331722,1.0,0.3931755,0.4022698,2.814575
0.40576515,0.12836415,0.4111479,1.0,0.3909471,0.4090206,2.8649273
0.4635478,0.19333749,0.39476556,1.0,0.39209664,0.44674015,2.6448205
0.28339538,0.1468129,0.22171228,1.0,0.40746987,0.4873912,3.2325182
0.47963092,0.20496963,0.41298625,1.0,0.38268653,0.41278574,2.6412277
0.47813302,0.2158415,0.38410902,1.0,0.39211226,0.3861516,2.6934614
0.36383986,0.13837248,0.06637876,1.0,0.38493925,0.46359876,3.5282598
0.34055656,0.19812821,0.40290356,1.0,0.38834944,0.42303926,2.8522906
0.49906015,0.20181404,0.4162066,1.0,0.38556227,0.38175437,2.653368
0.40618548,0.16161002,0.117664985,1.0,0.3786131,0.6569498,2.9052482
0.38576993,0.16734649,0.41451126,1.0,0.39592397,0.41092163,2.8177376
0.2989875,0.117317356,0.4021915,1.0,0.392907,0.47330323,2.967876
0.43142635,0.21924181,0.40536973,1.0,0.3853173,0.44059664,2.6568162
0.46038815,0.21463002,0.32781675,1.0,0.393929,0.39171132,2.7956777
0.33982265,0.18610568,0.4095198,1.0,0.3983806,0.38298768,2.9123673
0.37246388,0.23237751,0.39173067,1.0,0.37861216,0.5731083,2.5663497
0.4762922,0.27093276,0.5097193,1.0,0.42551175,0.7303047,2.072315
0.43653595,0.15040961,0.09517485,1.0,0.3751822,0.4079183,3.4124548
0.3627989,0.14936662,0.4106496,1.0,0.3918686,0.38475385,2.9421499
0.25556841,0.15092105,0.2607983,1.0,0.38805443,0.40756977,3.4178407
0.23998065,0.11530067,0.40420777,1.0,0.38798642,0.41006675,3.2101858
0.23052801,0.10362202,0.40838778,1.0,0.38287595,0.39160165,3.2959454
0.15484689,0.08076266,0.4266402,1.0,0.38382342,0.4488733,3.3446014
0.23756763,0.17117506,0.3017095,1.0,0.38221565,0.41653523,3.3130069
0.48338178,0.21944262,0.050371166,1.0,0.38420558,0.42126873,3.2078636
0.4511703,0.14280422,0.22620872,1.0,0.39172325,0.4322916,3.040996
0.37971824,0.14344639,0.3872087,1.0,0.36210012,0.6342131,2.6223502
0.37069905,0.15142883,0.4011264,1.0,0.38808444,0.40494308,2.9132745
0.46317485,0.21217604,0.40148166,1.0,0.38911635,0.38712713,2.6982164
0.39631638,0.23599073,0.40020037,1.0,0.39910603,0.55426466,2.517778
0.39730477,0.1174657,0.39540264,1.0,0.38013607,0.51094264,2.7758472
0.3609204,0.2097021,0.40889743,1.0,0.3863029,0.39158404,2.8451009
0.43801215,0.2093723,0.41672102,1.0,0.39797068,0.4180471,2.6594
0.39878163,0.21704645,0.3879093,1.0,0.39092535,0.53307444,2.5937145
0.42190337,0.14284667,0.39769405,1.0,0.37608823,0.43955767,2.8120062
0.21207075,0.12952113,0.39745167,1.0,0.3813071,0.38491702,3.3216681
0.4116256,0.13671139,0.41326383,1.0,0.38008922,0.4011421,2.8688934
0.4153597,0.13091776,0.41818336,1.0,0.39544708,0.6803901,2.4506223
0.4453229,0.14028169,0.41902387,1.0,0.3931159,0.3847018,2.8051338
0.3541106,0.16347407,0.41527525,1.0,0.40394148,0.39374048,2.8892684
0.21109237,0.15167186,0.4106374,1.0,0.38778856,0.41457576,3.1730602
0.3945641,0.13165803,0.40984577,1.0,0.38677618,0.41289693,2.8806143
0.4762442,0.18493491,0.40649778,1.0,0.39095813,0.42184094,2.6589012
0.4302764,0.16605972,0.35936534,1.0,0.37122905,0.5220954,2.7041266
0.3884745,0.18410096,0.02895366,1.0,0.4338244,0.4994957,3.2576492
0.41620243,0.13702753,0.41073745,1.0,0.39644906,0.37751684,2.8769803
0.33271024,0.09401964,0.07307558,1.0,0.36102703,0.43457183,3.859799
0.3307368,0.12001259,0.4065123,1.0,0.38495266,0.39020988,3.0629292
0.17136772,0.09470426,0.40859503,1.0,0.39437371,0.39851052,3.4070358
0.38588825,0.12962766,0.40664506,1.0,0.37930873,0.61933,2.6030824
0.19819781,0.108351536,0.044041246,1.0,0.3873966,0.43675566,4.2562504
0.3802018,0.16252361,0.3557993,1.0,0.39054492,0.44251212,2.8875334
0.16051856,0.07504743,0.356866,1.0,0.38508713,0.39476332,3.6435647
0.40363947,0.12054787,0.39766243,1.0,0.3755379,0.38603115,2.9701464
0.47275424,0.19047436,0.41649917,1.0,0.39174873,0.4105317,2.6567364
0.475272,0.18070239,0.40436146,1.0,0.39067355,0.43729714,2.6478753
0.4648988,0.21865174,0.41252193,1.0,0.38000333,0.40888265,2.6525784
0.36906573,0.15725277,0.40392247,1.0,0.37918156,0.41403422,2.9011464
0.2751509,0.1310247,0.40787184,1.0,0.39824232,0.47094062,2.9704788
0.36321533,0.1586057,0.41151372,1.0,0.39340898,0.38119066,2.927513
0.4171578,0.17155404,0.41290167,1.0,0.3916887,0.43539974,2.7341797
0.4036674,0.18181366,0.42576092,1.0,0.40688244,0.7633201,2.2920592
0.375275,0.17458622,0.091550976,1.0,0.37328693,0.39513922,3.546506
0.30737653,0.1771589,0.42117783,1.0,0.39205968,0.5357125,2.7270463
0.35764426,0.1456474,0.40739724,1.0,0.38039812,0.4100737,2.9391696
0.42527458,0.11625437,0.40069747,1.0,0.37872574,0.44667485,2.828651
0.25665253,0.13926324,0.0929952,1.0,0.3728423,0.38784364,4.00129
0.37590033,0.19697149,0.40348712,1.0,0.3977775,0.44972748,2.7414324
0.22502355,0.09342198,0.43994546,1.0,0.3939825,0.7091484,2.6859744
0.29419467,0.16146679,0.41823262,1.0,0.4077466,0.395416,2.9814136
0.489,0.19277535,0.078071505,1.0,0.41229102,0.57983375,2.8539276
0.45218542,0.20566012,0.41369233,1.0,0.3823913,0.40435058,2.6906607
0.48417443,0.20656078,0.4093068,1.0,0.39108816,0.4166946,2.6207857
0.46115074,0.17041212,0.40987316,1.0,0.38931462,0.4313068,2.685202
0.46720517,0.18318623,0.40351173,1.0,0.3837015,0.46682832,2.6254532
0.21849427,0.15767632,0.39304957,1.0,0.37737527,0.3926982,3.2482433
0.29011315,0.120723486,0.4051752,1.0,0.38164145,0.44201368,3.0493996
0.40855247,0.1617061,0.37885022,1.0,0.38608685,0.37745008,2.9194596
0.4196917,0.16972217,0.41791284,1.0,0.40443647,0.393912,2.7690473
0.4662747,0.16378343,0.40622222,1.0,0.38514495,0.44271895,2.6821957
0.4408821,0.13786592,0.40076,1.0,0.38488582,0.4490646,2.7571626
0.30030772,0.15845677,0.38415214,1.0,0.39140955,0.41483644,3.031842
0.15974915,0.088814735,0.4059438,1.0,0.37824252,0.4486659,3.375149
0.49116012,0.21624894,0.42606255,1.0,0.39213383,0.7044536,2.2420928
0.3883203,0.20637988,0.4639617,1.0,0.40849188,0.74524605,2.2599895
0.2582166,0.11931204,0.42306715,1.0,0.40374833,0.39493367,3.1264114
0.30537695,0.13443069,0.2778019,1.0,0.40047482,0.7478015,2.6796925
0.2859465,0.09844607,0.39740947,1.0,0.38551125,0.42635104,3.1374233
0.43924707,0.1741931,0.38698524,1.0,0.39452693,0.4123552,2.7665465
0.37495548,0.21140845,0.38417047,1.0,0.38463113,0.4068993,2.83758
0.24803402,0.09764975,0.3871217,1.0,0.3475594,0.47603667,3.2125385
0.20517114,0.12694377,0.40774113,1.0,0.3772863,0.42024297,3.2522752
0.18835534,0.07668458,0.4017385,1.0,0.38659194,0.45154577,3.322444
0.48654467,0.20143785,0.35797724,1.0,0.3874827,0.44246978,2.66537
0.20138703,0.121525,0.48184165,1.0,0.42632326,0.7174955,2.5659811
0.46163088,0.2324234,0.304987,1.0,0.3850881,0.400694,2.8013978
0.38216254,0.19400805,0.40495285,1.0,0.39146376,0.3756342,2.8600497
0.47682643,0.20002118,0.39178592,1.0,0.39588854,0.40145695,2.6795583
0.4050676,0.11775634,0.40238437,1.0,0.39446393,0.38272864,2.9370286
0.3765688,0.18185116,0.39466965,1.0,0.3847944,0.4172007,2.8488653
0.19690461,0.09077437,0.31257254,1.0,0.37875962,0.4056094,3.6110978
0.3892136,0.12513684,0.4083568,1.0,0.38299468,0.4018396,2.9281864
0.26776788,0.15566741,0.40747944,1.0,0.39263594,0.38381097,3.1106875
