freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
27.4778801843318,0.00018703341,0.0043516015,-3.9659724e-05,0.0073960046,-6.31256e-05,0.0015829861,0.0001068801,0.001707763,0.0009731868,0.05606608,0.00048346983,0.015575889
27.578018433179725,0.00018676218,0.004358237,-3.964635e-05,0.0074212872,-6.2741485e-05,0.0015777712,0.00010677792,0.0017077175,0.0009768596,0.056066465,0.00047984457,0.0155806085
27.678156682027648,0.0001864915,0.0043649375,-3.9631323e-05,0.0074465475,-6.235971e-05,0.001572572,0.00010667485,0.0017076584,0.000980494,0.05606583,0.00047619938,0.01558667
27.778294930875575,0.00018622092,0.004371705,-3.9614977e-05,0.007471796,-6.1979896e-05,0.0015673906,0.00010657083,0.001707585,0.0009840874,0.056064233,0.00047253582,0.0155940335
27.8784331797235,0.0001859502,0.004378541,-3.959736e-05,0.007497024,-6.1602215e-05,0.0015622271,0.00010646578,0.0017074978,0.0009876358,0.05606168,0.00046885276,0.015602691
27.978571428571428,0.00018567799,0.0043854425,-3.957803e-05,0.007522241,-6.122659e-05,0.0015570807,0.00010635957,0.0017073962,0.0009911453,0.056058124,0.0004651548,0.015612605
28.078709677419354,0.00018540694,0.0043924125,-3.9557603e-05,0.007547435,-6.0853177e-05,0.0015519505,0.00010625314,0.0017072812,0.00099461,0.056053683,0.0004614371,0.015623762
28.17884792626728,0.00018513616,0.004399452,-3.953607e-05,0.0075726076,-6.0481747e-05,0.0015468375,0.000106145344,0.0017071532,0.0009980367,0.05604825,0.00045770247,0.015636161
28.278986175115207,0.0001848644,0.0044065625,-3.951297e-05,0.0075977664,-6.0112376e-05,0.0015417432,0.000106036874,0.0017070113,0.001001418,0.056041937,0.00045395107,0.015649762
28.379124423963134,0.00018459363,0.0044137384,-3.9488797e-05,0.007622906,-5.9745027e-05,0.0015366661,0.00010592752,0.0017068567,0.0010047599,0.056034688,0.0004501852,0.015664544
28.47926267281106,0.00018432176,0.004420982,-3.946341e-05,0.007648023,-5.937985e-05,0.0015316048,0.00010581744,0.0017066909,0.0010080573,0.056026477,0.0004464041,0.015680505
28.579400921658987,0.00018404955,0.004428299,-3.9436414e-05,0.007673138,-5.901662e-05,0.0015265605,0.00010570647,0.0017065095,0.0010113193,0.056017414,0.000442607,0.015697608
28.679539170506914,0.00018377788,0.0044356845,-3.940817e-05,0.007698219,-5.865542e-05,0.0015215339,0.0001055946,0.0017063154,0.0010145366,0.056007463,0.00043879566,0.01571586
28.77967741935484,0.00018350613,0.004443137,-3.9378443e-05,0.0077232886,-5.8296224e-05,0.0015165248,0.00010548214,0.001706112,0.001017715,0.055996656,0.0004349714,0.015735218
28.879815668202767,0.00018323427,0.0044506625,-3.934752e-05,0.007748336,-5.7939036e-05,0.0015115316,0.000105368796,0.0017058926,0.0010208483,0.055984978,0.00043113346,0.015755644
28.97995391705069,0.00018296242,0.004458257,-3.9315582e-05,0.0077733756,-5.7583893e-05,0.0015065572,0.00010525478,0.001705662,0.0010239428,0.055972487,0.00042728163,0.015777148
29.080092165898616,0.00018269072,0.0044659204,-3.92821e-05,0.007798391,-5.723064e-05,0.0015015965,0.00010514011,0.0017054199,0.001026996,0.055959094,0.00042341914,0.015799697
29.180230414746543,0.00018241932,0.0044736564,-3.9247076e-05,0.007823389,-5.68795e-05,0.0014966528,0.000105024614,0.0017051665,0.0010300102,0.055944894,0.00041954455,0.015823277
29.28036866359447,0.00018214686,0.0044814576,-3.921105e-05,0.007848366,-5.6530298e-05,0.0014917278,0.00010490847,0.0017048992,0.0010329805,0.055929843,0.00041565616,0.015847858
29.380506912442396,0.00018187461,0.004489338,-3.917331e-05,0.00787333,-5.6182966e-05,0.0014868177,0.00010479168,0.0017046202,0.0010359115,0.055914067,0.00041175986,0.015873441
29.480645161290322,0.00018160253,0.004497285,-3.9134964e-05,0.007898267,-5.5837645e-05,0.0014819242,0.00010467428,0.0017043303,0.0010388047,0.055897407,0.00040785043,0.015899982
29.58078341013825,0.0001813305,0.0045053023,-3.909482e-05,0.0079232,-5.5494198e-05,0.0014770464,0.00010455618,0.0017040301,0.0010416585,0.055879954,0.00040393134,0.015927458
29.680921658986176,0.00018105752,0.0045133983,-3.9053306e-05,0.007948099,-5.5152854e-05,0.0014721872,0.00010443734,0.0017037179,0.0010444656,0.05586177,0.00040000383,0.01595588
29.781059907834102,0.00018078604,0.0045215636,-3.9010603e-05,0.0079729855,-5.4813332e-05,0.0014673431,0.00010431786,0.0017033956,0.0010472377,0.055842783,0.00039606588,0.01598519
